L5,D5,L4,D4,L3,D3,L2,D2,L1,D1,X
2.349623237,-0.113153947,2.23646929,0.033520364,2.269989654,0.200442463,2.470432116,-0.121056205,2.349375911,-0.447418873,1.901957038
2.352813836,-0.117795906,2.23501793,0.046663874,2.281681804,-0.065259664,2.216422139,0.347951545,2.564373684,0.23696886,2.801342544
2.356436709,-0.123787933,2.232648777,0.058132979,2.290781756,-0.275247273,2.015534483,0.210381055,2.225915538,-0.091183147,2.134732391
2.360120604,-0.129734816,2.230385788,0.070797985,2.301183772,-0.551971502,1.749212271,-0.017575001,1.731637269,0.04745179,1.779089059
2.360999605,-0.115500908,2.245498697,0.057196794,2.302695491,-0.352311384,1.950384107,-0.103427632,1.846956475,-0.004141256,1.842815219
2.360759501,-0.092801933,2.267957569,0.032802523,2.300760092,0.024674868,2.32543496,-0.235401747,2.090033212,0.159559267,2.249592479
2.360706935,-0.070937071,2.289769864,0.010765399,2.300535263,0.312480358,2.613015621,-0.031804242,2.581211379,-0.265014391,2.316196988
2.359912729,-0.043323347,2.316589381,-0.018107859,2.298481523,0.695881134,2.994362657,0.308012169,3.302374826,-0.202999954,3.099374872
2.359986508,-0.020968301,2.339018207,-0.039990939,2.299027268,0.522900946,2.821928214,0.065515927,2.887444141,0.443832508,3.331276649
2.360101928,0.001754862,2.361856791,-0.061853625,2.300003166,0.148536117,2.448539283,-0.325385264,2.123154019,0.142484387,2.265638406
2.359413693,0.030649176,2.390062869,-0.091075523,2.298987346,-0.103591163,2.195396183,-0.216905367,1.978490816,-0.533604618,1.444886199
2.358494927,0.061784963,2.420279891,-0.122679002,2.297600889,-0.456993088,1.840607801,-0.02714548,1.813462321,0.610281159,2.423743481
2.358632958,0.085693228,2.444326185,-0.123808046,2.32051814,-0.361862813,1.958655326,0.110184229,2.068839556,-0.629561972,1.439277584
2.359027523,0.108230046,2.467257569,-0.113865605,2.353391964,-0.110398311,2.242993654,0.316173103,2.559166757,0.322980787,2.882147544
2.359131501,0.133447832,2.492579333,-0.107760925,2.384818408,0.017862262,2.40268067,0.247937695,2.650618364,-0.091841963,2.558776402
2.359343953,0.158398367,2.51774232,-0.094874037,2.422868283,0.21445502,2.637323303,0.089643409,2.726966713,0.294215352,3.021182064
2.358840859,0.189071704,2.547912563,-0.093837653,2.45407491,0.129167491,2.583242401,-0.140471788,2.442770613,-0.408412872,2.034357741
2.358053365,0.222338727,2.580392092,-0.095071772,2.48532032,-0.057083943,2.428236377,-0.472386826,1.955849551,-0.116693363,1.839156188
2.357406703,0.255103659,2.612510362,-0.088804709,2.523705654,-0.161425523,2.36228013,-0.353361855,2.008918275,0.438938263,2.447856538
2.356610922,0.289476373,2.646087295,-0.081664743,2.564422552,-0.308075859,2.256346693,-0.097772991,2.158573702,0.077263114,2.235836816
2.357396535,0.287192985,2.64458952,-0.054925434,2.589664086,-0.192084907,2.39757918,0.174042128,2.571621308,-0.390059134,2.181562173
2.35880006,0.270012789,2.628812849,-0.018643308,2.610169541,0.02450613,2.63467567,0.564506912,3.199182582,0.149666899,3.348849481
2.359982157,0.256073397,2.616055554,0.017756983,2.633812537,0.186627314,2.820439851,0.488272859,3.308712709,-0.000893404,3.307819305
2.361527053,0.232650621,2.594177673,0.060754807,2.65493248,0.400525201,3.055457681,0.270778742,3.326236423,-0.251375256,3.074861167
2.362590599,0.219478755,2.582069353,0.102082963,2.684152317,0.28561573,2.969768047,-0.235140912,2.734627134,0.374001319,3.108628453
2.363595897,0.20656775,2.570163646,0.145804886,2.715968532,0.049295106,2.765263638,-0.979399657,1.785863982,0.210746394,1.996610375
2.364995746,0.183423614,2.54841936,0.1964293,2.74484866,-0.119683852,2.625164808,-0.403281867,2.22188294,-0.551902123,1.669980817
2.366485211,0.157133015,2.523618226,0.250935655,2.774553881,-0.351721223,2.422832658,0.592422409,3.015255067,0.352942116,3.368197183
2.367107132,0.14735539,2.514462522,0.238594825,2.753057347,-0.254182376,2.498874971,0.329077733,2.827952704,-0.176106107,2.651846597
2.367443689,0.142045935,2.509489624,0.200360734,2.709850358,-0.038829001,2.671021357,-0.133551074,2.537470283,-0.228720832,2.308749451
2.367913553,0.132686062,2.500599615,0.169082151,2.669681766,0.097573372,2.767255138,-0.016797198,2.750457941,0.485771508,3.236229449
2.36821455,0.12544514,2.49365969,0.121550781,2.615210472,0.290490405,2.905700877,0.119775248,3.025476125,-0.271730887,2.753745238
2.368929237,0.108153145,2.477082383,0.095964712,2.573047095,0.277849952,2.850897047,0.00483119,2.855728236,0.147085298,3.002813534
2.369754931,0.087148519,2.45690345,0.07283655,2.529739999,0.195868803,2.725608802,-0.146494705,2.579114096,-0.124244803,2.454869293
2.370389041,0.06873854,2.439127581,0.031993082,2.471120663,0.180625303,2.651745966,-0.226486142,2.425259824,0.09195322,2.517213044
2.371037457,0.048628486,2.419665943,-0.012912616,2.406753328,0.139518151,2.546271478,-0.319806913,2.226464565,-0.536632334,1.689832231
2.373076576,0.030347317,2.403423894,-0.034947327,2.368476567,0.029465865,2.397942431,0.077189442,2.475131874,0.786568672,3.261700545
2.375693853,0.012322401,2.388016255,-0.051029975,2.33698628,-0.114975627,2.222010653,0.684121644,2.906132297,0.107535093,3.01366739
2.378264456,-0.007520615,2.37074384,-0.072444608,2.298299232,-0.282687369,2.015611863,0.341703466,2.35731533,-0.675687571,1.681627759
2.381233391,-0.027823485,2.353409906,-0.090916975,2.262492931,-0.483716338,1.778776592,-0.254362548,1.524414044,-0.07166451,1.452749535
2.383820756,-0.049387153,2.334433604,-0.124100263,2.210333341,-0.452011604,1.758321736,-0.212936942,1.545384794,0.512241959,2.057626753
2.386427487,-0.071895297,2.31453219,-0.162728824,2.151803367,-0.339356291,1.812447076,-0.119649329,1.692797747,-0.102558889,1.590238857
2.38946264,-0.094839554,2.294623086,-0.197719736,2.09690335,-0.271409439,1.825493911,-0.096841032,1.728652879,-0.16557633,1.563076548
2.392648757,-0.118545477,2.27410328,-0.235272297,2.038830983,-0.159907357,1.878923626,-0.012214643,1.866708982,0.540637564,2.407346547
2.395377231,-0.146260407,2.249116824,-0.19737862,2.051738204,0.007814198,2.059552402,0.081457502,2.141009904,-0.726599827,1.414410077
2.398027088,-0.176084264,2.221942824,-0.12819801,2.093744814,0.215133392,2.308878206,0.20048436,2.509362566,-0.016995126,2.492367439
2.400856354,-0.206527186,2.194329168,-0.064893179,2.129435988,0.464760358,2.594196346,-0.02057647,2.573619876,0.509332359,3.082952235
2.403676658,-0.238646302,2.165030356,0.018561956,2.183592312,0.756898194,2.940490505,-0.373504268,2.566986238,-0.164170027,2.40281621
2.406879186,-0.270641399,2.136237787,0.082407182,2.218644969,0.604066325,2.822711294,-0.035652899,2.787058395,-0.06920893,2.717849464
2.410259148,-0.303434766,2.106824382,0.146728965,2.253553347,0.286302178,2.539855525,0.498316794,3.038172319,-0.195222529,2.84294979
2.413614778,-0.337973544,2.075641234,0.23270853,2.308349764,0.032065545,2.340415309,0.081986827,2.422402135,0.342918529,2.765320664
2.417083676,-0.373615936,2.04346774,0.32605026,2.369517999,-0.319547356,2.049970644,-0.57364316,1.476327484,-0.06252839,1.413799094
2.41981573,-0.36238766,2.05742807,0.284427547,2.341855617,-0.31894303,2.022912587,-0.130834778,1.892077809,-0.140110297,1.751967512
2.422284761,-0.331918033,2.090366728,0.191121175,2.281487904,-0.207376172,2.074111732,0.566590243,2.640701975,0.069080041,2.709782016
2.424902621,-0.304625585,2.120277036,0.111427143,2.231704178,-0.211291603,2.020412576,0.091708009,2.112120585,-0.05277711,2.059343475
2.427382526,-0.264705156,2.16267737,-0.000985836,2.161691533,-0.175049828,1.986641705,-0.646357976,1.340283729,0.159696828,1.499980557
2.430140366,-0.23771611,2.192424256,-0.067210174,2.125214082,-0.126717878,1.998496204,-0.138874626,1.859621579,-0.211000609,1.64862097
2.432967579,-0.210648121,2.222319458,-0.127672503,2.094646955,-0.066651742,2.027995213,0.651120183,2.679115396,0.530119584,3.20923498
2.435641185,-0.169975734,2.265665451,-0.223887773,2.041777678,0.033544883,2.07532256,0.438500192,2.513822752,-0.703709833,1.810112919
2.438311372,-0.124847017,2.313464355,-0.327724779,1.985739576,0.157595937,2.143335513,0.063549501,2.206885013,-0.080055821,2.126829192
2.441446649,-0.098760654,2.342685995,-0.302145919,2.040540076,0.133133673,2.173673749,-0.207145918,1.966527831,0.571903741,2.538431572
2.444761953,-0.077247904,2.36751405,-0.22885847,2.13865558,0.060907299,2.199562879,-0.615717636,1.583845243,0.11698037,1.700825613
2.448052444,-0.050192952,2.397859492,-0.169324839,2.228534653,0.020096524,2.248631177,-0.246158015,2.002473163,-0.583793788,1.418679375
2.451465988,-0.024939448,2.42652654,-0.079582768,2.346943772,-0.045455888,2.301487884,0.400923205,2.702411089,0.045641823,2.748052912
2.454717205,0.013227673,2.467944877,-0.039178433,2.428766444,-0.052700908,2.376065536,0.213439593,2.589505129,0.300782644,2.890287772
2.457954388,0.05663218,2.514586568,-0.007067475,2.507519093,-0.043403974,2.464115119,-0.116702857,2.347412261,0.445378388,2.79279065
2.461325754,0.097659142,2.558984896,0.058332278,2.617317174,-0.061983149,2.555334025,-0.132196741,2.423137284,-0.903288648,1.519848636
2.464730449,0.141496191,2.60622664,0.128785591,2.735012231,-0.078497615,2.656514615,-0.169031948,2.487482668,0.057136003,2.544618671
2.46145266,0.14821608,2.609668739,0.131024677,2.740693416,-0.03915325,2.701540166,0.021439697,2.722979864,0.492826229,3.215806092
2.455361319,0.140207806,2.595569125,0.110131894,2.705701019,0.021974659,2.727675678,0.331946907,3.059622585,0.164372958,3.223995543
2.449593668,0.1366899,2.586283568,0.097676075,2.683959643,0.082609946,2.766569589,0.042355077,2.808924666,-0.58363266,2.225292006
2.441937675,0.124250504,2.566188179,0.070747094,2.636935272,0.159158543,2.796093815,-0.422257585,2.37383623,0.002302992,2.376139222
2.435974074,0.122739597,2.558713671,0.075154239,2.633867911,0.132947902,2.766815813,-0.099802006,2.667013807,0.359498151,3.026511958
2.429879954,0.122173486,2.55205344,0.087005889,2.639059329,0.070418514,2.709477844,0.411987706,3.121465549,0.080806711,3.20227226
2.421760683,0.111936616,2.533697299,0.082591325,2.616288623,0.028788755,2.645077379,0.31111002,2.956187398,-0.389312116,2.566875282
2.412897759,0.099184819,2.512082578,0.078062289,2.590144867,-0.031848834,2.558296032,0.121610744,2.679906777,0.131166138,2.811072914
2.406576861,0.10547665,2.512053512,0.063963758,2.57601727,-0.04589344,2.53012383,-0.154034179,2.376089651,0.025783619,2.401873269
2.400774661,0.117668934,2.518443595,0.04401737,2.562460965,-0.046807132,2.515653833,-0.572738093,1.94291574,0.401718272,2.344634012
2.394076957,0.126359904,2.520436862,0.024235819,2.54467268,-0.069239964,2.475432716,-0.148583861,2.326848856,-0.641210025,1.685638831
2.387510463,0.138342624,2.525853087,0.000770712,2.526623799,-0.089742105,2.436881694,0.558042926,2.99492462,0.319906517,3.314831137
2.379017067,0.140424397,2.519441463,-0.025386533,2.49405493,-0.076878488,2.417176442,0.16632942,2.583505862,-0.072385299,2.511120563
2.369670441,0.139465149,2.50913559,-0.054397984,2.454737606,-0.051191735,2.403545871,-0.471104688,1.932441183,-0.02373896,1.908702223
2.360535602,0.142312484,2.502848086,-0.087105153,2.415742934,-0.025116003,2.390626931,-0.069247409,2.321379522,0.10347507,2.424854591
2.350887005,0.144306042,2.495193047,-0.123007427,2.37218562,0.010667412,2.382853032,0.543374923,2.926227955,-0.167311629,2.758916326
2.344249933,0.132613432,2.476863365,-0.107461792,2.369401573,0.024345596,2.39374717,0.09539872,2.48914589,0.206552692,2.695698582
2.338675928,0.115100381,2.453776309,-0.071913819,2.38186249,0.033208404,2.415070894,-0.595041959,1.820028935,-0.263763851,1.556265084
2.332441934,0.097323871,2.429765805,-0.041920924,2.387844881,0.053076488,2.440921368,-0.265317063,2.175604306,0.283068264,2.458672569
2.326744173,0.075258502,2.402002675,0.000529453,2.402532128,0.073030026,2.475562154,0.272557223,2.748119377,-0.165644044,2.582475334
2.319896528,0.056856681,2.376753209,0.026382297,2.403135506,0.050446851,2.453582357,0.164075473,2.61765783,0.079073047,2.696730877
2.31274101,0.037975976,2.350716986,0.050422455,2.401139441,0.01096981,2.412109251,-0.013862669,2.398246582,-0.047395903,2.350850679
2.306184917,0.014495525,2.320680443,0.088029689,2.408710132,-0.026497297,2.382212835,0.089904101,2.472116936,0.031448279,2.503565215
2.299617845,-0.010778585,2.28883926,0.128802723,2.417641984,-0.07553006,2.342111924,0.212545078,2.554657002,-0.016680919,2.537976083
2.291042754,-0.033130941,2.257911813,0.094319226,2.352231039,-0.057349913,2.294881126,-0.036622601,2.258258524,-0.015632093,2.242626431
2.281671584,-0.055567696,2.226103888,0.030734428,2.256838316,-0.015777849,2.241060467,-0.405319565,1.835740903,-0.173507122,1.662233781
2.27238039,-0.080023721,2.192356669,-0.026220646,2.166136023,0.010939819,2.177075842,-0.104658729,2.072417112,0.291732345,2.364149457
2.262537543,-0.105069106,2.157468437,-0.101960919,2.055507518,0.049415882,2.1049234,0.385428385,2.490351785,0.331775847,2.822127632
2.253352088,-0.133897869,2.119454219,-0.152380676,1.967073543,0.053696373,2.020769917,0.112254124,2.133024041,-0.710510943,1.422513098
2.244196308,-0.164826449,2.079369859,-0.2001276,1.879242259,0.047363959,1.926606219,-0.326040158,1.600566061,-0.138332639,1.462233422
2.234441766,-0.19621804,2.038223726,-0.268359417,1.769864309,0.054559807,1.824424115,-0.0771593,1.747264815,0.655662113,2.402926928
2.224515969,-0.229191263,1.995324706,-0.341373801,1.653950905,0.058917594,1.712868499,0.305913938,2.018782437,-0.018897846,1.999884591
2.227361744,-0.217687054,2.00967469,-0.280977864,1.728696826,0.022966852,1.751663678,0.069687154,1.821350831,-0.392831816,1.428519015
2.235498132,-0.188048021,2.047450111,-0.168226512,1.879223599,-0.030032511,1.849191088,-0.294401168,1.55478992,0.293694745,1.848484665
2.242901825,-0.161967618,2.080934206,-0.066340848,2.014593359,-0.084124292,1.930469066,-0.146072896,1.78439617,-0.212035134,1.572361036
2.253825383,-0.124193493,2.12963189,0.069582683,2.199214574,-0.150938352,2.048276222,0.094792282,2.143068504,-0.019331474,2.12373703
2.26131001,-0.09883345,2.16247656,0.162475442,2.324952002,-0.105213088,2.219738914,0.079334341,2.299073255,0.162185598,2.461258853
2.268903252,-0.073652552,2.1952507,0.251858762,2.447109463,-0.017680156,2.429429306,0.052435143,2.481864449,0.069872567,2.551737016
2.280282601,-0.035859706,2.244422895,0.378246003,2.622668898,0.051822127,2.674491025,0.122906819,2.797397844,-0.217976716,2.579421128
2.292959681,0.005901019,2.2988607,0.514177236,2.813037936,0.145160774,2.95819871,0.202306102,3.160504812,0.066998197,3.227503008
2.300683832,0.028462221,2.329146052,0.464255819,2.793401872,0.108236778,2.90163865,-0.043281546,2.858357104,0.042503484,2.900860588
2.307309567,0.046048951,2.353358518,0.343645378,2.697003896,0.02514717,2.722151066,-0.412656097,2.30949497,0.073402012,2.382896981
2.315522311,0.068671143,2.384193454,0.241221892,2.625415347,-0.027794643,2.597620704,-0.132978822,2.464641881,-0.134879577,2.329762305
2.323371129,0.08907178,2.412442908,0.093731257,2.506174165,-0.103335909,2.402838256,0.330447343,2.7332856,-0.076830112,2.656455488
2.3347839,0.12166526,2.45644916,0.011450827,2.467899986,-0.060951554,2.406948432,0.122836755,2.529785187,0.22020631,2.749991496
2.34771063,0.158938912,2.506649543,-0.062276102,2.444373441,0.024211754,2.468585195,-0.215463222,2.253121973,-0.082246487,2.170875486
2.360119583,0.193427189,2.553546772,-0.185322232,2.36822454,0.081135896,2.449360435,-0.095487508,2.353872927,-0.024573899,2.329299028
2.373395069,0.230214579,2.603609648,-0.318440191,2.285169457,0.158578214,2.443747672,0.087184766,2.530932438,-0.215966727,2.314965711
2.380582479,0.226103892,2.606686371,-0.299646332,2.307040039,0.099475025,2.406515064,0.044768154,2.451283218,0.324816907,2.776100125
2.385530671,0.20537364,2.590904311,-0.226156589,2.364747722,-0.011103039,2.353644683,-0.015516167,2.338128515,0.085268777,2.423397292
2.391634252,0.18876459,2.580398841,-0.170034673,2.410364168,-0.094778426,2.315585742,-0.040622447,2.274963296,-0.366869366,1.90809393
2.396535456,0.161790276,2.558325732,-0.079585644,2.478740088,-0.205587335,2.273152753,-0.082968144,2.190184609,0.375491741,2.56567635
2.403572312,0.146057576,2.549629888,-0.050326215,2.499303673,-0.204709389,2.294594284,0.005686166,2.30028045,-0.385672993,1.914607458
2.411076776,0.130687243,2.541764018,-0.032855719,2.508908299,-0.166175414,2.342732885,0.145726979,2.488459865,0.272479052,2.760938917
2.417253678,0.104135165,2.521388843,0.022649381,2.544038223,-0.160330932,2.383707292,0.218260243,2.601967535,-0.186988388,2.414979146
2.423310977,0.074185463,2.49749644,0.082334317,2.579830757,-0.138923165,2.440907592,0.300021146,2.740928737,0.489379313,3.230308051
2.433171939,0.063977596,2.497149535,0.073328779,2.570478314,-0.038373669,2.532104646,-0.075003965,2.457100681,-0.632695244,1.824405438
2.444454727,0.059393626,2.503848353,0.041081822,2.544930176,0.099682107,2.644612282,-0.647214405,1.997397877,0.182990577,2.180388454
2.455439156,0.050352489,2.505791645,0.016425627,2.522217272,0.250176451,2.772393723,-0.360879824,2.411513899,0.136638562,2.548152461
2.467365688,0.044140724,2.511506412,-0.023165553,2.48834086,0.431919586,2.920260445,0.149990816,3.070251261,-0.15124659,2.919004671
2.477856923,0.026572467,2.504429391,-0.030696134,2.473733256,0.360007688,2.833740944,0.213907377,3.047648321,0.145656408,3.193304729
2.488147332,0.005025969,2.493173302,-0.030779972,2.46239333,0.196126987,2.658520316,0.283777635,2.942297952,-0.226715721,2.715582231
2.499472491,-0.013137423,2.486335068,-0.04764605,2.438689018,0.075629532,2.51431855,0.181326632,2.695645182,0.299109481,2.994754663
2.51099184,-0.032928103,2.478063737,-0.064768402,2.413295335,-0.096365663,2.316929672,-0.038984319,2.277945352,0.129080645,2.407025997
2.50613778,-0.039698566,2.466439215,-0.054544162,2.411895053,-0.134832532,2.277062521,-0.117693508,2.159369013,-0.346829514,1.8125395
2.494517449,-0.041333295,2.453184155,-0.034581178,2.418602976,-0.136022166,2.28258081,-0.209629278,2.072951532,-0.433783231,1.639168301
2.483812319,-0.045187037,2.438625282,-0.016195928,2.422429354,-0.195933129,2.226496225,-0.035919036,2.190577189,0.960065046,3.150642235
2.468592068,-0.046199587,2.422392481,0.008977422,2.431369903,-0.249222009,2.182147894,0.259618828,2.441766722,-0.587522489,1.854244233
2.457837286,-0.05088069,2.406956596,0.02221708,2.429173676,-0.195398042,2.233775634,0.067435322,2.301210956,0.353018117,2.654229073
2.446963612,-0.0560263,2.390937312,0.033392915,2.424330227,-0.099112626,2.3252176,-0.247053132,2.078164468,-0.717533251,1.360631217
2.431230765,-0.058090257,2.373140508,0.052097576,2.425238084,-0.001057177,2.424180907,-0.141681484,2.282499423,0.940172458,3.222671881
2.413847485,-0.059449114,2.35439837,0.071774944,2.426173315,0.128991536,2.555164851,0.033381218,2.588546069,-0.687239962,1.901306106
2.402712391,-0.06909865,2.333613741,0.073092173,2.406705913,0.121284747,2.52799066,0.077757084,2.605747745,0.462184109,3.067931853
2.392947933,-0.081619113,2.31132882,0.067850259,2.379179078,0.07014327,2.449322348,0.143642962,2.59296531,-0.684908175,1.908057135
2.381166984,-0.093027727,2.288139257,0.06446671,2.352605967,0.058073777,2.410679744,0.064873882,2.475553625,0.779308256,3.254861881
2.36983194,-0.106186503,2.263645437,0.056856045,2.320501482,0.027688381,2.348189863,-0.07920396,2.268985903,0.094454003,2.363439906
2.353963365,-0.115741958,2.238221407,0.056883508,2.295104915,0.017350535,2.31245545,-0.04885636,2.26359909,-0.668099587,1.595499503
2.336161217,-0.124466626,2.211694591,0.058376872,2.270071463,0.011097099,2.281168562,0.009786798,2.29095536,-0.10860451,2.18235085
2.319000099,-0.135149533,2.183850566,0.055179897,2.239030463,-0.014670264,2.2243602,-0.0269996,2.1973606,0.556782161,2.754142761
2.300725586,-0.145894794,2.154830792,0.051482934,2.206313726,-0.044703916,2.16160981,-0.072661525,2.088948285,0.133034132,2.221982417
2.290442089,-0.141406637,2.149035453,0.033380062,2.182415514,-0.039775605,2.14263991,0.002795395,2.145435305,-0.581157685,1.564277619
2.283104875,-0.130673279,2.152431596,0.008416557,2.160848152,-0.024036633,2.136811519,0.115523879,2.252335398,0.628614202,2.8809496
2.274275661,-0.120676835,2.153598826,-0.016480669,2.137118157,-0.014376492,2.122741665,0.007732273,2.130473937,-0.582342722,1.548131215
2.267038437,-0.106454304,2.160584132,-0.04609011,2.114494023,0.001465244,2.115959267,-0.163598868,1.952360399,0.278370044,2.230730443
2.25700896,-0.09657521,2.16043375,-0.074090829,2.086342921,0.030728527,2.117071448,-0.037281565,2.079789883,-0.042636904,2.03715298
2.246379429,-0.086641868,2.159737562,-0.103608231,2.05612933,0.067955736,2.124085066,0.162558114,2.28664318,-0.344714826,1.941928354
2.237506411,-0.072152394,2.165354017,-0.138072408,2.027281609,0.110954948,2.138236557,0.136187969,2.274424526,0.588417755,2.862842281
2.22880392,-0.056158801,2.172645119,-0.175181816,1.997463303,0.161563335,2.159026638,0.079537554,2.238564192,-0.214145003,2.024419189
2.215156153,-0.045561643,2.169594509,-0.140630071,2.028964438,0.085608339,2.114572777,-0.062419947,2.05215283,-0.043436128,2.008716702
2.199670092,-0.036073358,2.163596735,-0.077350106,2.086246629,-0.040022073,2.046224555,-0.278818343,1.767406213,-0.309193839,1.458212374
2.184587736,-0.024759174,2.159828563,-0.019937462,2.139891101,-0.152272916,1.987618185,-0.033431296,1.95418689,0.538978944,2.493165834
2.168292054,-0.013759133,2.154532921,0.056029239,2.21056216,-0.295511073,1.915051087,0.36452707,2.279578157,0.037593924,2.317172081
2.153885791,0.001338821,2.155224612,0.110636648,2.26586126,-0.180092829,2.085768431,0.068370652,2.154139083,-0.402775143,1.751363941
2.139757637,0.018226558,2.157984194,0.164229129,2.322213323,0.032278688,2.354492011,-0.402734546,1.951757465,-0.376608295,1.57514917
2.124295229,0.034626927,2.158922156,0.237902498,2.396824654,0.201527165,2.598351819,-0.175808585,2.422543234,0.872152501,3.294695735
2.108595494,0.052092566,2.16068806,0.317382898,2.478070958,0.425249479,2.903320437,0.192644968,3.095965405,-0.020946408,3.075018997
2.114326467,0.055800919,2.170127386,0.269337388,2.439464774,0.280768293,2.720233068,0.120721943,2.84095501,-0.511673521,2.329281489
2.128923648,0.054103178,2.183026826,0.171877562,2.354904388,0.000578425,2.355482813,0.001655729,2.357138542,-0.276948881,2.080189661
2.142340545,0.054097457,2.196438002,0.086086995,2.282524997,-0.207689006,2.074835991,0.120523415,2.195359406,0.759665334,2.95502474
2.161679343,0.050821567,2.212500911,-0.031398187,2.181102723,-0.487937392,1.693165331,0.271908172,1.965073504,-0.295665866,1.669407637
2.175195324,0.051737358,2.226932683,-0.106437476,2.120495207,-0.372235774,1.748259432,-0.040173164,1.708086269,-0.044126666,1.663959603
2.188883814,0.05308342,2.241967235,-0.177033022,2.064934213,-0.114173931,1.950760282,-0.50902543,1.441734852,0.018311004,1.460045856
2.208944152,0.050877022,2.259821173,-0.282175222,1.977645952,0.052875194,2.030521146,-0.363736116,1.66678503,-0.023882251,1.642902779
2.231179958,0.047804546,2.278984504,-0.395439959,1.883544545,0.289837475,2.17338202,-0.079672356,2.093709663,0.186693182,2.280402845
2.245260137,0.051738822,2.296998959,-0.352167967,1.944830991,0.238675803,2.183506794,0.188726102,2.372232896,-0.267016296,2.105216601
2.257564283,0.057872428,2.315436711,-0.249754483,2.065682228,0.088043136,2.153725365,0.580521669,2.734247034,0.376962276,3.11120931
2.272522684,0.062779163,2.335301846,-0.162772991,2.172528855,0.021481918,2.194010774,0.432503752,2.626514526,-0.434647465,2.191867061
2.286914595,0.068936443,2.355851038,-0.038067694,2.317783344,-0.086429843,2.231353501,0.110963427,2.342316928,-0.174421029,2.1678959
2.307252796,0.071508323,2.378761119,0.030615317,2.409376437,-0.071799892,2.337576544,-0.234001938,2.103574607,0.542214592,2.645789198
2.33013672,0.073010735,2.403147455,0.091504794,2.494652249,-0.015503921,2.479148329,-0.727410043,1.751738285,0.207916697,1.959654982
2.352198944,0.075952511,2.428151456,0.193737616,2.621889071,-0.006628165,2.615260907,-0.48043003,2.134830876,-0.671745946,1.463084931
2.375734147,0.078625911,2.454360057,0.303977595,2.758337652,0.014571544,2.772909196,0.009540375,2.782449571,0.188983375,2.971432945
2.388836724,0.076937622,2.465774346,0.278167048,2.743941394,0.014987468,2.758928863,0.270625321,3.029554184,0.108159613,3.137713797
2.398103496,0.073420096,2.471523592,0.202597462,2.674121053,0.007313819,2.681434873,0.626587943,3.308022815,-0.126838914,3.181183902
2.409338333,0.069824251,2.479162584,0.141511158,2.620673742,0.012916816,2.633590558,0.430399829,3.063990388,0.080445508,3.144435895
2.418508363,0.06487602,2.483384383,0.04886339,2.532247773,0.018177325,2.550425097,0.019497496,2.569922593,0.31197032,2.881892913
2.431346629,0.061167054,2.492513683,0.009210795,2.501724478,0.004363472,2.50608795,-0.251274275,2.254813675,-0.571621191,1.683192484
2.444986521,0.057343353,2.502329874,-0.021148997,2.481180877,-0.016321108,2.464859769,-0.621505745,1.843354024,0.642929822,2.486283846
2.456346467,0.052065649,2.508412116,-0.086350089,2.422062027,-0.036432301,2.385629726,-0.303725058,2.081904667,-0.677897115,1.404007553
2.467500382,0.046246729,2.513747111,-0.1564097,2.357337412,-0.061539006,2.295798406,0.275033106,2.570831512,0.376704124,2.947535636
2.485138233,0.041313365,2.526451598,-0.147297548,2.37915405,-0.033794325,2.345359726,0.211953694,2.55731342,-0.17208412,2.3852293
2.50519701,0.036349218,2.541546228,-0.110464121,2.431082107,0.014158228,2.445240335,0.070924897,2.516165233,0.54767832,3.063843553
2.52474483,0.030775085,2.555519915,-0.082350541,2.473169373,0.054665392,2.527834766,0.091596493,2.619431259,-0.724634937,1.894796322
2.545896296,0.02502075,2.570917046,-0.03657322,2.534343826,0.107070644,2.641414471,0.07657923,2.717993701,0.361194443,3.079188143
2.564593956,0.01810394,2.582697896,-0.025073973,2.557623923,0.084581812,2.642205735,-0.066518317,2.575687418,-0.061963473,2.513723945
2.582944913,0.010543463,2.593488376,-0.020805826,2.57268255,0.035012968,2.607695518,-0.263715586,2.343979931,-0.225836159,2.118143773
2.603057654,0.002841721,2.605899375,0.00315592,2.609055295,0.00093063,2.609985926,-0.051857497,2.558128429,0.405262334,2.963390762
2.623497728,-0.005344853,2.618152875,0.028478963,2.646631838,-0.047182788,2.599449051,0.295138321,2.894587372,-0.503846874,2.390740498
2.622169428,-0.009265963,2.612903465,0.034852153,2.647755619,-0.041831339,2.60592428,0.069914993,2.675839272,0.543103696,3.218942969
2.611918692,-0.011614287,2.600304406,0.035885499,2.636189905,-0.018666032,2.617523873,-0.292144029,2.325379844,-0.146303702,2.179076142
2.602959369,-0.014649527,2.588309842,0.039301565,2.627611407,-0.012207391,2.615404016,0.014132731,2.629536747,-0.131011734,2.498525013
2.588063325,-0.016788352,2.571274974,0.03922256,2.610497533,0.001151784,2.611649317,0.480069541,3.091718858,-0.254828766,2.836890092
2.579285602,-0.020460399,2.558825203,0.05095866,2.609783863,-0.034029196,2.575754668,0.054419149,2.630173817,0.46979435,3.099968166
2.570465927,-0.024437494,2.546028434,0.066336525,2.612364958,-0.088399254,2.523965705,-0.605010624,1.918955081,0.095414318,2.014369399
2.555247208,-0.027425999,2.527821209,0.077605914,2.605427122,-0.133665996,2.471761126,-0.258446979,2.213314148,-0.496216971,1.717097177
2.537933918,-0.030299164,2.507634755,0.090084831,2.597719586,-0.189191449,2.408528137,0.312202305,2.720730442,0.103321586,2.824052028
